Start Time,Consumption (W)
2024-03-05 15:00:00,1472.0
2024-03-05 16:00:00,2084.0
2024-03-05 17:00:00,1408.0
2024-03-05 18:00:00,6170.0
2024-03-05 19:00:00,5796.0
2024-03-05 20:00:00,3114.0
2024-03-05 21:00:00,9038.0
2024-03-05 22:00:00,9842.0
2024-03-05 23:00:00,9358.0
2024-03-06 00:00:00,9266.0
2024-03-06 01:00:00,9076.0
2024-03-06 02:00:00,9046.0
2024-03-06 03:00:00,3644.0
2024-03-06 04:00:00,4286.0
2024-03-06 05:00:00,4006.0
2024-03-06 06:00:00,3872.0
2024-03-06 07:00:00,4434.0
2024-03-06 08:00:00,3640.0
2024-03-06 09:00:00,3910.0
2024-03-06 10:00:00,4000.0
2024-03-06 11:00:00,3766.0
2024-03-06 12:00:00,4750.0
2024-03-06 13:00:00,3000.0
2024-03-06 14:00:00,4754.0
2024-03-06 15:00:00,3070.0
2024-03-06 16:00:00,3230.0
2024-03-06 17:00:00,2464.0
2024-03-06 18:00:00,3226.0
2024-03-06 19:00:00,12788.0
2024-03-06 20:00:00,8740.0
2024-03-06 21:00:00,9636.0
2024-03-06 22:00:00,9050.0
2024-03-06 23:00:00,9246.0
2024-03-07 00:00:00,8222.0
2024-03-07 01:00:00,7882.0
2024-03-07 02:00:00,2782.0
2024-03-07 03:00:00,3408.0
2024-03-07 04:00:00,3440.0
2024-03-07 05:00:00,2732.0
2024-03-07 06:00:00,3364.0
2024-03-07 07:00:00,5132.0
2024-03-07 08:00:00,5348.0
2024-03-07 09:00:00,4352.0
2024-03-07 10:00:00,4730.0
2024-03-07 11:00:00,4236.0
2024-03-07 12:00:00,4486.0
2024-03-07 13:00:00,3946.0
2024-03-07 14:00:00,3142.0
2024-03-07 15:00:00,3436.0
2024-03-07 16:00:00,2720.0
2024-03-07 17:00:00,3438.0
2024-03-07 18:00:00,3082.0
2024-03-07 19:00:00,7774.0
2024-03-07 20:00:00,5762.0
2024-03-07 21:00:00,5030.0
2024-03-07 22:00:00,7610.0
2024-03-07 23:00:00,9504.0
2024-03-08 00:00:00,9330.0
2024-03-08 01:00:00,6550.0
2024-03-08 02:00:00,4970.0
2024-03-08 03:00:00,4318.0
2024-03-08 04:00:00,5014.0
2024-03-08 05:00:00,5092.0
2024-03-08 06:00:00,4322.0
2024-03-08 07:00:00,5338.0
2024-03-08 08:00:00,5774.0
2024-03-08 09:00:00,4984.0
2024-03-08 10:00:00,4838.0
2024-03-08 11:00:00,6858.0
2024-03-08 12:00:00,5242.0
2024-03-08 13:00:00,5388.0
2024-03-08 14:00:00,4516.0
2024-03-08 15:00:00,5062.0
2024-03-08 16:00:00,6532.0
2024-03-08 17:00:00,4644.0
2024-03-08 18:00:00,5010.0
2024-03-08 19:00:00,5866.0
2024-03-08 20:00:00,7434.0
2024-03-08 21:00:00,6408.0
2024-03-08 22:00:00,10242.0
2024-03-08 23:00:00,11500.0
2024-03-09 00:00:00,10804.0
2024-03-09 01:00:00,9548.0
2024-03-09 02:00:00,4788.0
2024-03-09 03:00:00,4556.0
2024-03-09 04:00:00,4676.0
2024-03-09 05:00:00,4580.0
2024-03-09 06:00:00,4606.0
2024-03-09 07:00:00,4666.0
2024-03-09 08:00:00,6762.0
2024-03-09 09:00:00,5716.0
2024-03-09 10:00:00,3744.0
2024-03-09 11:00:00,3614.0
2024-03-09 12:00:00,1560.0
2024-03-09 13:00:00,1958.0
2024-03-09 14:00:00,2024.0
2024-03-09 15:00:00,1620.0
2024-03-09 16:00:00,2468.0
2024-03-09 17:00:00,6788.0
2024-03-09 18:00:00,6464.0
2024-03-09 19:00:00,4122.0
2024-03-09 20:00:00,5202.0
2024-03-09 21:00:00,6074.0
2024-03-09 22:00:00,4296.0
2024-03-09 23:00:00,8536.0
2024-03-10 00:00:00,4076.0
2024-03-10 01:00:00,3356.0
2024-03-10 02:00:00,3262.0
2024-03-10 03:00:00,3228.0
2024-03-10 04:00:00,2706.0
2024-03-10 05:00:00,3370.0
2024-03-10 06:00:00,2708.0
2024-03-10 07:00:00,3296.0
2024-03-10 08:00:00,3244.0
2024-03-10 09:00:00,5964.0
2024-03-10 10:00:00,8228.0
2024-03-10 11:00:00,9966.0
2024-03-10 12:00:00,7174.0
2024-03-10 13:00:00,4816.0
2024-03-10 14:00:00,6928.0
2024-03-10 15:00:00,2740.0
2024-03-10 16:00:00,7578.0
2024-03-10 17:00:00,5358.0
2024-03-10 18:00:00,4284.0
2024-03-10 19:00:00,6758.0
2024-03-10 20:00:00,5744.0
2024-03-10 21:00:00,4564.0
2024-03-10 22:00:00,7578.0
2024-03-10 23:00:00,4452.0
2024-03-11 00:00:00,4744.0
2024-03-11 01:00:00,3460.0
2024-03-11 02:00:00,3408.0
2024-03-11 03:00:00,2810.0
2024-03-11 04:00:00,3466.0
2024-03-11 05:00:00,3326.0
2024-03-11 06:00:00,4374.0
2024-03-11 07:00:00,4432.0
2024-03-11 08:00:00,6186.0
2024-03-11 09:00:00,6052.0
2024-03-11 10:00:00,4688.0
2024-03-11 11:00:00,4124.0
2024-03-11 12:00:00,3634.0
2024-03-11 13:00:00,2656.0
2024-03-11 14:00:00,3164.0
2024-03-11 15:00:00,2672.0
2024-03-11 16:00:00,3002.0
2024-03-11 17:00:00,4564.0
2024-03-11 18:00:00,9692.0
2024-03-11 19:00:00,3336.0
2024-03-11 20:00:00,5198.0
2024-03-11 21:00:00,4108.0
2024-03-11 22:00:00,3986.0
2024-03-11 23:00:00,5336.0
2024-03-12 00:00:00,6982.0
2024-03-12 01:00:00,6706.0
2024-03-12 02:00:00,3428.0
2024-03-12 03:00:00,2854.0
2024-03-12 04:00:00,3336.0
2024-03-12 05:00:00,3300.0
2024-03-12 06:00:00,2748.0
2024-03-12 07:00:00,3786.0
2024-03-12 08:00:00,4422.0
2024-03-12 09:00:00,3474.0
2024-03-12 10:00:00,3590.0
2024-03-12 11:00:00,5172.0
2024-03-12 12:00:00,3808.0
2024-03-12 13:00:00,3330.0
2024-03-12 14:00:00,5906.0
2024-03-12 15:00:00,4448.0
2024-03-12 16:00:00,3256.0
2024-03-12 17:00:00,2638.0
2024-03-12 18:00:00,4742.0
2024-03-12 19:00:00,8204.0
2024-03-12 20:00:00,3868.0
2024-03-12 21:00:00,6960.0
2024-03-12 22:00:00,8414.0
2024-03-12 23:00:00,8340.0
2024-03-13 00:00:00,3440.0
2024-03-13 01:00:00,3282.0
2024-03-13 02:00:00,3238.0
2024-03-13 03:00:00,2538.0
2024-03-13 04:00:00,3154.0
2024-03-13 05:00:00,3164.0
2024-03-13 06:00:00,2648.0
2024-03-13 07:00:00,6930.0
2024-03-13 08:00:00,7130.0
2024-03-13 09:00:00,2266.0
2024-03-13 10:00:00,1484.0
2024-03-13 11:00:00,2936.0
2024-03-13 12:00:00,2890.0
2024-03-13 13:00:00,2252.0
2024-03-13 14:00:00,1626.0
2024-03-13 15:00:00,2238.0
2024-03-13 16:00:00,2086.0
2024-03-13 17:00:00,1484.0
2024-03-13 18:00:00,1916.0
2024-03-13 19:00:00,2756.0
2024-03-13 20:00:00,8768.0
2024-03-13 21:00:00,5106.0
2024-03-13 22:00:00,5540.0
2024-03-13 23:00:00,6850.0
2024-03-14 00:00:00,2350.0
2024-03-14 01:00:00,1614.0
2024-03-14 02:00:00,2116.0
2024-03-14 03:00:00,2176.0
2024-03-14 04:00:00,2122.0
2024-03-14 05:00:00,1556.0
2024-03-14 06:00:00,2364.0
2024-03-14 07:00:00,1764.0
2024-03-14 08:00:00,1882.0
2024-03-14 09:00:00,1228.0
2024-03-14 10:00:00,1770.0
2024-03-14 11:00:00,1338.0
2024-03-14 12:00:00,1660.0
2024-03-14 13:00:00,1266.0
2024-03-14 14:00:00,1778.0
2024-03-14 15:00:00,1350.0
2024-03-14 16:00:00,2098.0
2024-03-14 17:00:00,1678.0
2024-03-14 18:00:00,2538.0
2024-03-14 19:00:00,4200.0
2024-03-14 20:00:00,2966.0
2024-03-14 21:00:00,2874.0
2024-03-14 22:00:00,6082.0
2024-03-14 23:00:00,8482.0
2024-03-15 00:00:00,7674.0
2024-03-15 01:00:00,4796.0
2024-03-15 02:00:00,2542.0
2024-03-15 03:00:00,1578.0
2024-03-15 04:00:00,2222.0
2024-03-15 05:00:00,2172.0
2024-03-15 06:00:00,1558.0
2024-03-15 07:00:00,2448.0
2024-03-15 08:00:00,2090.0
2024-03-15 09:00:00,2468.0
2024-03-15 10:00:00,3140.0
2024-03-15 11:00:00,4074.0
2024-03-15 12:00:00,3264.0
2024-03-15 13:00:00,3042.0
2024-03-15 14:00:00,2334.0
2024-03-15 15:00:00,2298.0
2024-03-15 16:00:00,2382.0
2024-03-15 17:00:00,1698.0
2024-03-15 18:00:00,2274.0
2024-03-15 19:00:00,2040.0
2024-03-15 20:00:00,2462.0
2024-03-15 21:00:00,1910.0
2024-03-15 22:00:00,5402.0
2024-03-15 23:00:00,4568.0
2024-03-16 00:00:00,2204.0
2024-03-16 01:00:00,2176.0
2024-03-16 02:00:00,1450.0
2024-03-16 03:00:00,2044.0
2024-03-16 04:00:00,1382.0
2024-03-16 05:00:00,1970.0
2024-03-16 06:00:00,1822.0
2024-03-16 07:00:00,1570.0
2024-03-16 08:00:00,1922.0
2024-03-16 09:00:00,1718.0
2024-03-16 10:00:00,2226.0
2024-03-16 11:00:00,1890.0
2024-03-16 12:00:00,1248.0
2024-03-16 13:00:00,1832.0
2024-03-16 14:00:00,1250.0
2024-03-16 15:00:00,2126.0
2024-03-16 16:00:00,1798.0
2024-03-16 17:00:00,2278.0
2024-03-16 18:00:00,2132.0
2024-03-16 19:00:00,3640.0
2024-03-16 20:00:00,1750.0
2024-03-16 21:00:00,2520.0
2024-03-16 22:00:00,2078.0
2024-03-16 23:00:00,7024.0
2024-03-17 00:00:00,3088.0
2024-03-17 01:00:00,2064.0
2024-03-17 02:00:00,2042.0
2024-03-17 03:00:00,2014.0
2024-03-17 04:00:00,1414.0
2024-03-17 05:00:00,1962.0
2024-03-17 06:00:00,1968.0
2024-03-17 07:00:00,1396.0
2024-03-17 08:00:00,2098.0
2024-03-17 09:00:00,2304.0
2024-03-17 10:00:00,3348.0
2024-03-17 11:00:00,2032.0
2024-03-17 12:00:00,1494.0
2024-03-17 13:00:00,2026.0
2024-03-17 14:00:00,1956.0
2024-03-17 15:00:00,2536.0
2024-03-17 16:00:00,3716.0
2024-03-17 17:00:00,2816.0
2024-03-17 18:00:00,3248.0
2024-03-17 19:00:00,6412.0
2024-03-17 20:00:00,3836.0
2024-03-17 21:00:00,3228.0
2024-03-17 22:00:00,4208.0
2024-03-17 23:00:00,4230.0
2024-03-18 00:00:00,2370.0
2024-03-18 01:00:00,874.0
2024-03-18 02:00:00,1746.0
2024-03-18 03:00:00,1512.0
2024-03-18 04:00:00,1406.0
2024-03-18 05:00:00,2030.0
2024-03-18 06:00:00,1956.0
2024-03-18 07:00:00,4348.0
2024-03-18 08:00:00,5634.0
2024-03-18 09:00:00,2238.0
2024-03-18 10:00:00,2332.0
2024-03-18 11:00:00,1088.0
2024-03-18 12:00:00,1840.0
2024-03-18 13:00:00,1698.0
2024-03-18 14:00:00,1024.0
2024-03-18 15:00:00,1710.0
2024-03-18 16:00:00,1202.0
2024-03-18 17:00:00,1414.0
2024-03-18 18:00:00,2090.0
2024-03-18 19:00:00,2016.0
2024-03-18 20:00:00,1320.0
2024-03-18 21:00:00,2572.0
2024-03-18 22:00:00,5618.0
2024-03-18 23:00:00,7156.0
2024-03-19 00:00:00,5308.0
2024-03-19 01:00:00,2056.0
2024-03-19 02:00:00,1812.0
2024-03-19 03:00:00,1478.0
2024-03-19 04:00:00,1920.0
2024-03-19 05:00:00,1970.0
2024-03-19 06:00:00,1378.0
2024-03-19 07:00:00,2536.0
2024-03-19 08:00:00,1318.0
2024-03-19 09:00:00,1908.0
2024-03-19 10:00:00,1250.0
2024-03-19 11:00:00,1860.0
2024-03-19 12:00:00,1446.0
2024-03-19 13:00:00,2156.0
2024-03-19 14:00:00,1286.0
2024-03-19 15:00:00,1876.0
2024-03-19 16:00:00,1316.0
2024-03-19 17:00:00,2046.0
2024-03-19 18:00:00,2176.0
2024-03-19 19:00:00,7300.0
2024-03-19 20:00:00,3910.0
2024-03-19 21:00:00,3700.0
2024-03-19 22:00:00,2594.0
2024-03-19 23:00:00,1622.0
2024-03-20 00:00:00,2336.0
2024-03-20 01:00:00,1754.0
2024-03-20 02:00:00,5540.0
2024-03-20 03:00:00,4656.0
2024-03-20 04:00:00,2064.0
2024-03-20 05:00:00,2004.0
2024-03-20 06:00:00,1454.0
2024-03-20 07:00:00,2242.0
2024-03-20 08:00:00,3584.0
2024-03-20 09:00:00,1952.0
2024-03-20 10:00:00,3072.0
2024-03-20 11:00:00,2046.0
2024-03-20 12:00:00,2168.0
2024-03-20 13:00:00,2720.0
2024-03-20 14:00:00,4586.0
2024-03-20 15:00:00,3140.0
2024-03-20 16:00:00,2256.0
2024-03-20 17:00:00,1612.0
2024-03-20 18:00:00,2272.0
2024-03-20 19:00:00,1356.0
2024-03-20 20:00:00,2112.0
2024-03-20 21:00:00,3306.0
2024-03-20 22:00:00,6410.0
2024-03-20 23:00:00,3116.0
2024-03-21 00:00:00,2476.0
2024-03-21 01:00:00,2436.0
2024-03-21 02:00:00,1984.0
2024-03-21 03:00:00,1476.0
2024-03-21 04:00:00,4102.0
2024-03-21 05:00:00,1504.0
2024-03-21 06:00:00,1924.0
2024-03-21 07:00:00,1774.0
2024-03-21 08:00:00,3224.0
2024-03-21 09:00:00,1972.0
2024-03-21 10:00:00,1932.0
2024-03-21 11:00:00,1326.0
2024-03-21 12:00:00,1852.0
2024-03-21 13:00:00,1264.0
2024-03-21 14:00:00,2162.0
2024-03-21 15:00:00,1890.0
2024-03-21 16:00:00,1494.0
2024-03-21 17:00:00,2286.0
2024-03-21 18:00:00,2294.0
2024-03-21 19:00:00,2460.0
2024-03-21 20:00:00,2550.0
2024-03-21 21:00:00,1926.0
2024-03-21 22:00:00,4596.0
2024-03-21 23:00:00,4982.0
2024-03-22 00:00:00,3088.0
2024-03-22 01:00:00,2658.0
2024-03-22 02:00:00,1448.0
2024-03-22 03:00:00,2034.0
2024-03-22 04:00:00,1484.0
2024-03-22 05:00:00,1918.0
2024-03-22 06:00:00,2920.0
2024-03-22 07:00:00,2066.0
2024-03-22 08:00:00,1538.0
2024-03-22 09:00:00,2002.0
2024-03-22 10:00:00,2506.0
2024-03-22 11:00:00,3580.0
2024-03-22 12:00:00,1974.0
2024-03-22 13:00:00,1858.0
2024-03-22 14:00:00,1276.0
2024-03-22 15:00:00,1994.0
2024-03-22 16:00:00,1556.0
2024-03-22 17:00:00,2200.0
2024-03-22 18:00:00,1560.0
2024-03-22 19:00:00,2154.0
2024-03-22 20:00:00,1928.0
2024-03-22 21:00:00,2428.0
2024-03-22 22:00:00,1864.0
2024-03-22 23:00:00,2582.0
2024-03-23 00:00:00,6834.0
2024-03-23 01:00:00,1634.0
2024-03-23 02:00:00,1784.0
2024-03-23 03:00:00,2040.0
2024-03-23 04:00:00,1956.0
2024-03-23 05:00:00,1374.0
2024-03-23 06:00:00,2042.0
2024-03-23 07:00:00,1366.0
2024-03-23 08:00:00,2050.0
2024-03-23 09:00:00,1660.0
2024-03-23 10:00:00,2188.0
2024-03-23 11:00:00,1424.0
2024-03-23 12:00:00,2324.0
2024-03-23 13:00:00,1822.0
2024-03-23 14:00:00,2320.0
2024-03-23 15:00:00,1962.0
2024-03-23 16:00:00,5050.0
2024-03-23 17:00:00,4216.0
2024-03-23 18:00:00,3440.0
2024-03-23 19:00:00,2326.0
2024-03-23 20:00:00,3436.0
2024-03-23 21:00:00,3360.0
2024-03-23 22:00:00,2412.0
2024-03-23 23:00:00,6562.0
2024-03-24 00:00:00,2320.0
2024-03-24 01:00:00,2252.0
2024-03-24 02:00:00,4124.0
2024-03-24 03:00:00,3112.0
2024-03-24 04:00:00,2284.0
2024-03-24 05:00:00,2260.0
2024-03-24 06:00:00,1660.0
2024-03-24 07:00:00,2290.0
2024-03-24 08:00:00,2184.0
2024-03-24 09:00:00,1668.0
2024-03-24 10:00:00,2362.0
2024-03-24 11:00:00,1866.0
2024-03-24 12:00:00,2458.0
2024-03-24 13:00:00,2188.0
2024-03-24 14:00:00,2030.0
2024-03-24 15:00:00,3090.0
2024-03-24 16:00:00,2652.0
2024-03-24 17:00:00,2116.0
2024-03-24 18:00:00,8774.0
2024-03-24 19:00:00,7978.0
2024-03-24 20:00:00,3020.0
2024-03-24 21:00:00,3196.0
2024-03-24 22:00:00,1854.0
2024-03-24 23:00:00,3716.0
2024-04-01 00:00:00,1206.0
2024-04-01 01:00:00,1888.0
2024-04-01 02:00:00,1168.0
2024-04-01 03:00:00,1230.0
2024-04-01 04:00:00,1842.0
2024-04-01 05:00:00,1152.0
2024-04-01 06:00:00,1148.0
2024-04-01 07:00:00,1878.0
2024-04-01 08:00:00,1128.0
2024-04-01 09:00:00,1156.0
2024-04-01 10:00:00,1870.0
2024-04-01 11:00:00,1200.0
2024-04-01 12:00:00,1142.0
2024-04-01 13:00:00,1976.0
2024-04-01 14:00:00,1194.0
2024-04-01 15:00:00,1150.0
2024-04-01 16:00:00,1796.0
2024-04-01 17:00:00,1188.0
2024-04-01 18:00:00,1168.0
2024-04-01 19:00:00,1946.0
2024-04-01 20:00:00,1144.0
2024-04-01 21:00:00,1212.0
2024-04-01 22:00:00,4034.0
2024-04-01 23:00:00,7356.0
2024-04-02 00:00:00,4328.0
2024-04-02 01:00:00,2356.0
2024-04-02 02:00:00,2164.0
2024-04-02 03:00:00,1900.0
2024-04-02 04:00:00,1770.0
2024-04-02 05:00:00,2070.0
2024-04-02 06:00:00,1462.0
2024-04-02 07:00:00,2554.0
2024-04-02 08:00:00,1736.0
2024-04-02 09:00:00,1278.0
2024-04-02 10:00:00,1830.0
2024-04-02 11:00:00,1170.0
2024-04-02 12:00:00,2016.0
2024-04-02 13:00:00,1808.0
2024-04-02 14:00:00,1484.0
2024-04-02 15:00:00,1986.0
2024-04-02 16:00:00,1406.0
2024-04-02 17:00:00,2284.0
2024-04-02 18:00:00,2180.0
2024-04-02 19:00:00,5168.0
2024-04-02 20:00:00,6388.0
2024-04-02 21:00:00,4032.0
2024-04-02 22:00:00,6500.0
2024-04-02 23:00:00,7174.0
2024-04-03 00:00:00,7294.0
2024-04-03 01:00:00,7070.0
2024-04-03 02:00:00,1486.0
2024-04-03 03:00:00,2354.0
2024-04-03 04:00:00,2242.0
2024-04-03 05:00:00,2160.0
2024-04-03 06:00:00,1450.0
2024-04-03 07:00:00,2416.0
2024-04-03 08:00:00,1480.0
2024-04-03 09:00:00,2080.0
2024-04-03 10:00:00,1458.0
2024-04-03 11:00:00,2518.0
2024-04-03 12:00:00,1912.0
2024-04-03 13:00:00,1886.0
2024-04-03 14:00:00,1580.0
2024-04-03 15:00:00,3374.0
2024-04-03 16:00:00,1634.0
2024-04-03 17:00:00,2064.0
2024-04-03 18:00:00,5010.0
2024-04-03 19:00:00,7584.0
2024-04-03 20:00:00,3730.0
2024-04-03 21:00:00,2632.0
2024-04-03 22:00:00,2404.0
2024-04-03 23:00:00,4888.0
2024-04-04 00:00:00,3938.0
2024-04-04 01:00:00,2364.0
2024-04-04 02:00:00,2248.0
2024-04-04 03:00:00,1596.0
2024-04-04 04:00:00,2192.0
2024-04-04 05:00:00,2174.0
2024-04-04 06:00:00,1576.0
2024-04-04 07:00:00,2696.0
2024-04-04 08:00:00,1294.0
2024-04-04 09:00:00,1828.0
2024-04-04 10:00:00,1170.0
2024-04-04 11:00:00,1762.0
2024-04-04 12:00:00,1236.0
2024-04-04 13:00:00,1772.0
2024-04-04 14:00:00,1174.0
2024-04-04 15:00:00,1826.0
2024-04-04 16:00:00,1190.0
2024-04-04 17:00:00,1334.0
2024-04-04 18:00:00,2592.0
2024-04-04 19:00:00,3542.0
2024-04-04 20:00:00,2808.0
2024-04-04 21:00:00,7552.0
2024-04-04 22:00:00,7620.0
2024-04-04 23:00:00,7640.0
2024-04-05 00:00:00,7506.0
2024-04-05 01:00:00,5730.0
2024-04-05 02:00:00,2310.0
2024-04-05 03:00:00,1888.0
2024-04-05 04:00:00,2336.0
2024-04-05 05:00:00,2348.0
2024-04-05 06:00:00,1708.0
2024-04-05 07:00:00,2754.0
2024-04-05 08:00:00,1508.0
2024-04-05 09:00:00,3008.0
2024-04-05 10:00:00,2668.0
2024-04-05 11:00:00,3298.0
2024-04-05 12:00:00,3804.0
2024-04-05 13:00:00,3284.0
2024-04-05 14:00:00,3424.0
2024-04-05 15:00:00,2886.0
2024-04-05 16:00:00,4240.0
2024-04-05 17:00:00,2336.0
2024-04-05 18:00:00,3468.0
2024-04-05 19:00:00,7978.0
2024-04-05 20:00:00,6770.0
2024-04-05 21:00:00,2694.0
2024-04-05 22:00:00,1750.0
2024-04-05 23:00:00,2288.0
2024-04-06 00:00:00,5020.0
2024-04-06 01:00:00,2136.0
2024-04-06 02:00:00,1492.0
2024-04-06 03:00:00,2090.0
2024-04-06 04:00:00,2132.0
2024-04-06 05:00:00,1476.0
2024-04-06 06:00:00,2052.0
2024-04-06 07:00:00,1520.0
2024-04-06 08:00:00,2144.0
2024-04-06 09:00:00,4290.0
2024-04-06 10:00:00,2146.0
2024-04-06 11:00:00,1816.0
2024-04-06 12:00:00,2696.0
2024-04-06 13:00:00,5692.0
2024-04-06 14:00:00,3712.0
2024-04-06 15:00:00,4510.0
2024-04-06 16:00:00,2224.0
2024-04-06 17:00:00,3114.0
2024-04-06 18:00:00,3708.0
2024-04-06 19:00:00,6810.0
2024-04-06 20:00:00,9938.0
2024-04-06 21:00:00,3530.0
2024-04-06 22:00:00,3156.0
2024-04-06 23:00:00,5988.0
2024-04-07 00:00:00,2226.0
2024-04-07 01:00:00,1520.0
2024-04-07 02:00:00,2228.0
2024-04-07 03:00:00,2110.0
2024-04-07 04:00:00,1564.0
2024-04-07 05:00:00,2098.0
2024-04-07 06:00:00,1534.0
2024-04-07 07:00:00,2112.0
2024-04-07 08:00:00,1516.0
2024-04-07 09:00:00,4814.0
2024-04-07 10:00:00,2710.0
2024-04-07 11:00:00,2162.0
2024-04-07 12:00:00,1664.0
2024-04-07 13:00:00,1882.0
2024-04-07 14:00:00,5402.0
2024-04-07 15:00:00,5830.0
2024-04-07 16:00:00,4484.0
2024-04-07 17:00:00,3480.0
2024-04-07 18:00:00,7424.0
2024-04-07 19:00:00,10298.0
2024-04-07 20:00:00,8414.0
2024-04-07 21:00:00,5300.0
2024-04-07 22:00:00,3378.0
2024-04-07 23:00:00,3904.0
2024-04-08 00:00:00,7136.0
2024-04-08 01:00:00,2552.0
2024-04-08 02:00:00,1852.0
2024-04-08 03:00:00,2518.0
2024-04-08 04:00:00,2466.0
2024-04-08 05:00:00,1664.0
2024-04-08 06:00:00,2330.0
2024-04-08 07:00:00,2634.0
2024-04-08 08:00:00,1544.0
2024-04-08 09:00:00,2898.0
2024-04-08 10:00:00,1726.0
2024-04-08 11:00:00,2020.0
2024-04-08 12:00:00,1526.0
2024-04-08 13:00:00,3318.0
2024-04-08 14:00:00,1520.0
2024-04-08 15:00:00,1990.0
2024-04-08 16:00:00,1526.0
2024-04-08 17:00:00,1598.0
2024-04-08 18:00:00,2192.0
2024-04-08 19:00:00,4804.0
2024-04-08 20:00:00,3930.0
2024-04-08 21:00:00,6518.0
2024-04-08 22:00:00,4414.0
2024-04-08 23:00:00,7550.0
2024-04-09 00:00:00,7520.0
2024-04-09 01:00:00,6772.0
2024-04-09 02:00:00,2172.0
2024-04-09 03:00:00,1934.0
2024-04-09 04:00:00,2382.0
2024-04-09 05:00:00,2328.0
2024-04-09 06:00:00,1624.0
2024-04-09 07:00:00,2970.0
2024-04-09 08:00:00,2384.0
2024-04-09 09:00:00,2324.0
2024-04-09 10:00:00,2262.0
2024-04-09 11:00:00,2096.0
2024-04-09 12:00:00,1362.0
2024-04-09 13:00:00,2764.0
2024-04-09 14:00:00,2400.0
2024-04-09 15:00:00,2068.0
2024-04-09 16:00:00,2226.0
2024-04-09 17:00:00,1584.0
2024-04-09 18:00:00,2238.0
2024-04-09 19:00:00,4794.0
2024-04-09 20:00:00,3852.0
2024-04-09 21:00:00,7700.0
2024-04-09 22:00:00,7326.0
2024-04-09 23:00:00,7266.0
2024-04-10 00:00:00,7230.0
2024-04-10 01:00:00,3648.0
2024-04-10 02:00:00,2250.0
2024-04-10 03:00:00,1846.0
2024-04-10 04:00:00,2072.0
2024-04-10 05:00:00,2240.0
2024-04-10 06:00:00,1800.0
2024-04-10 07:00:00,2670.0
2024-04-10 08:00:00,1608.0
2024-04-10 09:00:00,2058.0
2024-04-10 10:00:00,1802.0
2024-04-10 11:00:00,1668.0
2024-04-10 12:00:00,3090.0
2024-04-10 13:00:00,2550.0
2024-04-10 14:00:00,1848.0
2024-04-10 15:00:00,2414.0
2024-04-10 16:00:00,3256.0
2024-04-10 17:00:00,2160.0
2024-04-10 18:00:00,1638.0
2024-04-10 19:00:00,8092.0
2024-04-10 20:00:00,5780.0
2024-04-10 21:00:00,6266.0
2024-04-10 22:00:00,7714.0
2024-04-10 23:00:00,7604.0
2024-04-11 00:00:00,5264.0
2024-04-11 01:00:00,1802.0
2024-04-11 02:00:00,2102.0
2024-04-11 03:00:00,844.0
2024-04-11 04:00:00,2084.0
2024-04-11 05:00:00,2026.0
2024-04-11 06:00:00,1410.0
2024-04-11 07:00:00,2836.0
2024-04-11 08:00:00,1196.0
2024-04-11 09:00:00,1278.0
2024-04-11 10:00:00,1356.0
2024-04-11 11:00:00,1616.0
2024-04-11 12:00:00,2166.0
2024-04-11 13:00:00,1280.0
2024-04-11 14:00:00,1314.0
2024-04-11 15:00:00,3368.0
2024-04-11 16:00:00,2522.0
2024-04-11 17:00:00,7168.0
2024-04-11 18:00:00,2242.0
2024-04-11 19:00:00,4036.0
2024-04-11 20:00:00,3506.0
2024-04-11 21:00:00,8398.0
2024-04-11 22:00:00,4740.0
2024-04-11 23:00:00,5924.0
2024-04-12 00:00:00,4134.0
2024-04-12 01:00:00,7260.0
2024-04-12 02:00:00,3942.0
2024-04-12 03:00:00,2464.0
2024-04-12 04:00:00,2386.0
2024-04-12 05:00:00,2384.0
2024-04-12 06:00:00,1632.0
2024-04-12 07:00:00,2742.0
2024-04-12 08:00:00,2528.0
2024-04-12 09:00:00,2632.0
2024-04-12 10:00:00,2616.0
2024-04-12 11:00:00,3346.0
2024-04-12 12:00:00,2086.0
2024-04-12 13:00:00,3732.0
2024-04-12 14:00:00,2152.0
2024-04-12 15:00:00,8946.0
2024-04-12 16:00:00,3750.0
2024-04-12 17:00:00,2824.0
2024-04-12 18:00:00,4460.0
2024-04-12 19:00:00,4634.0
2024-04-12 20:00:00,3142.0
2024-04-12 21:00:00,4080.0
2024-04-12 22:00:00,2648.0
2024-04-12 23:00:00,5832.0
2024-04-13 00:00:00,5162.0
2024-04-13 01:00:00,3216.0
2024-04-13 02:00:00,2290.0
2024-04-13 03:00:00,2302.0
2024-04-13 04:00:00,1658.0
2024-04-13 05:00:00,2228.0
2024-04-13 06:00:00,1458.0
2024-04-13 07:00:00,2104.0
2024-04-13 08:00:00,1982.0
2024-04-13 09:00:00,2616.0
2024-04-13 10:00:00,2868.0
2024-04-13 11:00:00,2446.0
2024-04-13 12:00:00,1630.0
2024-04-13 13:00:00,1274.0
2024-04-13 14:00:00,2056.0
2024-04-13 15:00:00,1802.0
2024-04-13 16:00:00,4332.0
2024-04-13 17:00:00,5190.0
2024-04-13 18:00:00,2576.0
2024-04-13 19:00:00,1598.0
2024-04-13 20:00:00,1806.0
2024-04-13 21:00:00,1340.0
2024-04-13 22:00:00,3664.0
2024-04-13 23:00:00,4388.0
